street_name,num_of_rooms,size,location,final_price,sold_year,initial_price,floor_num,year_built
Siljansvägen,2.0,45, Årsta,2500000,2019,2095000,2,1944
Trollesundsvägen,2.0,61, Brf Högdalen,2400000,2019,1995000,2,1955
Axbergsgränd,4.0,84, Hagsätra,2100000,2019,2190000,1,1959
Schlytersvägen,2.5,65, Aspudden,3645000,2019,2995000,1,1982
Kabelverksgatan,4.0,95, Älvsjö Centrum,4550000,2019,4550000,3,2019
Sulvägen,3.0,78, Solberga,3730000,2019,3495000,3,2009
Tunnlandsvägen,2.0,52, Bromma,2695000,2019,2795000,2,1943
Roslagsgatan,2.0,47, Vasastan,4050000,2019,3650000,1,1929
Lustgårdsgatan,2.0,46, Kungsholmen,3900000,2019,3450000,8,2014
Smedsbacksgatan,2.0,53, Gärdet,3775000,2019,3995000,8,1939
Roslagsgatan,2.5,58, Vasastan,5600000,2019,4950000,2,1929
Torsgatan,3.0,111, Vasastan,14100000,2019,11200000,5,1926
Bjurholmsplan,2.0,45, Södermalm,4000000,2019,4200000,2,1929
Bondegatan,1.0,27, Södermalm,2970000,2019,2495000,3,1939
Essingestråket,3.0,68, Essingeöarna,6400000,2019,4995000,1,1942
Mobilgatan,3.0,82, Hägersten,5300000,2019,4295000,4,2013
Gullmarsvägen,4.0,81, Årsta,5450000,2019,4795000,1,1947
Karlavägen,2.0,59, Östermalm,6400000,2019,5495000,2,1927
Beckomberga,3.0,70, Bromma,3425000,2019,3095000,3,2017
Oppundavägen,2.0,58, Svedmyra,2560000,2019,2195000,1,1950
Birger,2.0,57, Vasastan,5150000,2019,4495000,1,1906
Puckgränd,3.0,71, Hägersten,3500000,2019,2990000,1,1906
Slipgatan,1.0,32, Södermalm,3310000,2017,2494348,1,1906
Lugntorpsvägen,4.0,106, Hägersten-Liljeholmen,6225000,2017,4995000,4,2010
John,2.0,46, Kungsholmen,3860000,2019,3595000,2,1935
Kungsholmsgatan,3.0,78, Kungsholmen,6260000,2019,5995000,4,1909
Gunnarskogsgatan,2.0,51, Farsta,2225000,2019,2700000,3,2014
Krukmakargatan,2.0,48, Södermalm Högalid,4000000,2019,3475000,1,1942
Rödabergsgatan,1.0,35, Vasastan,3330000,2019,2995000,1,1925
Styrmansgatan,3.0,81, Östermalm,9350000,2019,8500000,2,1917
Fatburstrappan,4.0,70, Södermalm,6625000,2019,5500000,11,1996
Fatburstrappan,4.0,70, Södermalm,6625000,2019,5500000,11,1996
Karlavägen,1.0,26, Östermalm,3120000,2018,2595000,3,1942
Glanshammarsgatan,6.0,109, Hagsätra,3070000,2018,2995000,3,1962
Krukmakargatan,2.0,50, Högalid,4800000,2019,4095000,2,1942
Stjärnsundsgatan,3.0,60, Hagsätra,2260000,2018,1995000,3,1958
Stavgränd,3.0,74, Västertorp,3400000,2018,3494347,3,1958
Bergsunds,2.0,47, Södermalm,4650000,2018,4595000,5,1931
Luxgatan,1.0,32, Lilla Essingen,2800000,2019,2800000,1,1936
Surbrunnsgatan,2.0,56, Vasastan,5710000,2019,5195000,3,1897
Norr,9.0,303, Nedre Kungsholmen,24750000,2019,26000000,3,1897
Linnégatan,1.5,33, Östermalm,4050000,2019,3695000,3,1897
Fågelstavägen,1.0,20, Bandhagen,1700000,2019,1450000,3,1953
Koldinggatan,2.0,54, Rinkeby-Kista,1925000,2018,1995000,2,1999
Köpenhamnsgatan,3.0,82, Entréplan,2320000,2019,2295000,2,1976
Heklagatan,1.0,31, Rinkeby-Kista,1500000,2019,1500000,1,2016
Skagafjordsgatan,2.0,53, Rinkeby-Kista,2220000,2019,1995000,1,2012
Lofotengatan,2.0,53, Entréplan,1500000,2019,1395000,1,1974
Nykarlebygatan,1.0,43, Akalla Trädgårdsstad,1400000,2019,1495000,1,1975
Helsingörsgatan,2.0,56, Rinkeby-Kista,2030000,2019,1795000,3,1978
Kista,2.0,58, Kista Gård,2300000,2019,1995000,7,2010
Ringstedsgatan,3.0,81, Kista,2450000,2019,2450000,2,1979
Lofotengatan,4.0,91, Husby,2520000,2019,1995000,4,1974
Helsingörsgatan,3.0,81, Kista,2480000,2019,2295000,3,1976
Stadingeplan,4.0,109, Tensta,1695000,2019,1695000,2,1968
Odengatan,2.0,45, Vasastan,4700000,2019,4100000,2,1904
Jyllandsgatan,3.0,86, Kista,2850000,2019,2695000,2,1975
Helsingforsgatan,1.0,39, Akalla Trädgårdsstad,1600000,2019,1095000,2,1976
Sorögatan,2.0,45, Kista,1870000,2019,1595000,1,1978
Sibeliusgången,2.0,45, Akalla,1670000,2019,1595000,1,1977
Hantverkargatan,4.0,110, Kungsholmen,9150000,2019,7995000,2,1896
Roslagsgatan,1.0,40, Vasastan,3645000,2019,3495000,2,1897
Midsommarvägen,2.0,49, Midsommarkransen,3275000,2019,2595000,1,1944
Kommendörsgatan,2.0,45, Östermalm,5050000,2019,4500000,3,1934
Kommendörsgatan,2.0,45, Östermalm,5050000,2019,4500000,3,1934
Västmannagatan,2.0,60, Vasastan,5200000,2019,4495000,3,1880
Lidnersgatan,3.0,72, Kristineberg,5000000,2019,4395000,3,1932
Granbacken,1.0,25, Ulvsunda,1810000,2019,1595000,2,1932
Marmorgatan,1.0,28, Södermalm,2250000,2019,1995000,1,1950
Hägerstensvägen,2.0,56, Aspudden,3500000,2019,2895000,1,1948
Lindvallsplan,2.0,40, Södermalm,3950000,2019,3900000,3,1937
Sysslomansgatan,1.0,24, Kungsholmen,2575000,2019,2195000,8,1939
Wollmar,2.0,44, Södermalm Maria,4210000,2019,3295000,2,1906
Bordsvägen,3.0,68, Enskede,3100000,2019,2895000,3,1946
Mörkövägen,5.0,90, Enskede,7325000,2019,5750000,3,1944
Färgargårdstorget,2.5,72, Södermalm,5550000,2019,4395000,3,1944
Sicklingsvägen,1.0,25, Enskede,2120000,2019,1795000,3,1946
Björnsonsgatan,2.0,57, Bromma,2820000,2019,2820000,8,1952
Tavastgatan,6.0,133, Mariatorget,13425000,2019,11000000,3,1888
Herrhagsvägen,64.0,64, Tallkrogen,6500000,2019,5595000,3,1939
Västergöksvägen,120.0,7, Vällingby Nälsta,5275000,2019,4695000,3,1963
Mickelsbergsvägen,116.0,26, Fruängen,5500000,2019,4950000,3,1967
Stopvägen,2.0,41, Åkeslund,2670000,2019,1995000,3,1940
Lars,3.0,89, Kungsholmen Hornsbergs Strand,5750000,2019,5495000,3,2011
Robert,2.0,41, Vasastan,4610000,2019,3750000,1,1928
Vanadisvägen,4.0,91, Vasastan,8820000,2019,8250000,3,1913
Högalidsgatan,1.0,24, Södermalm Högalid,2795000,2019,2795000,4,1913
Skebokvarnsvägen,1.0,26, Högdalen,1800000,2019,1495000,3,1913
Östgötagatan,2.0,62, Södermalm,5660000,2019,4995000,3,1914
Heleneborgsgatan,1.0,35, Gårdshus,3350000,2019,2850000,3,1917
Snöskostigen,4.0,87, Entréplan,4925000,2019,4450000,1,2011
Storhagsvägen,6.0,150, Herrängen,7000000,2019,6495000,1,1944
Heleneborgsgatan,3.0,74, Södermalm,7750000,2019,6495000,2,1925
Sigrid,1.0,41, Bromma Blackeberg,2250000,2019,1890000,2,1951
Bällstavägen,1.0,35, Bromma,1830000,2019,1750000,2,1938
Nybohovsbacken,4.0,96, Liljeholmen,5010000,2019,4495000,3,1962
Norrbackagatan,1.5,27, Vasastan,2800000,2019,2800000,3,1926
Norrbackagatan,1.5,27, Vasastan,2800000,2019,2800000,3,1926
Reimersholmsgatan,3.0,90, Södermalm Reimersholme,7420000,2019,6795000,2,1981
Snörmakarvägen,4.0,89, Bromma Åkeshov,4370000,2019,4350000,3,1960
Anders,2.0,40, Reimersholme,3480000,2019,2695000,5,1942
Ola,2.0,50, Kristineberg,3700000,2019,3395000,2,1934
Vikingagatan,2.0,56, Vasastan,5400000,2019,4950000,1,1904
Klädesvägen,2.0,44, Bromma,2400000,2019,1995000,3,1945
Mobilgatan,3.0,82, Telefonplan,4975000,2019,4975000,4,2015
Roslagsgatan,2.0,37, Vasastan,4050000,2019,3295000,2,1904
Fredsborgsgatan,3.0,83, Liljeholmskajen,5200000,2019,4995000,5,2008
Nejlikevägen,5.0,68, Älvsjö,7560000,2019,6495000,5,1950
Palandergatan,2.0,38, Hammarbyhöjden,2620000,2019,2250000,3,1938
Tankebyggarbacken,5.0,126, Bredäng,5720000,2019,4795000,3,1968
Gubbkärrsvägen,2.0,55, Bromma,2825000,2019,2495000,3,2016
Björngårdsgatan,2.0,76, Södermalm Maria,7000000,2019,6350000,3,1904
Bjursätragatan,2.0,42, Snösätra,1895000,2019,1590000,3,2012
Hagagatan,3.0,70, Vasastan,7320000,2019,6250000,2,1904
Stora,2.0,58, Långbro Park,3100000,2019,2695000,2,2008
Ringstedsgatan,4.0,100, Kista,3100000,2019,3100000,2,1979
Luxgatan,3.0,83, Essingeöarna,5250000,2019,4995000,1,1979
Skeppargatan,3.5,87, Gärdet,8400000,2019,7950000,3,1932
Torstenssonsgatan,2.0,64, Villastaden,10000000,2019,9900000,4,1888
Slättåkragränd,2.0,57, Älvsjö,2035000,2019,2050000,4,1968
Upplandsgatan,3.0,57, Vasastan,5800000,2019,5295000,1,1899
Kungsklippan,1.0,30, Kungsholmen,3365000,2019,2950000,5,1934
Norrtullsgatan,1.0,28, Vasastan,2600000,2019,2475000,4,1939
Ingemarsgatan,2.0,62, Vasastan,4200000,2019,4275000,4,1969
Stenkvistavägen,3.0,67, Bandhagen,2900000,2019,2900000,3,2018
Ingemarsgatan,2.0,74, Vasastan,4000000,2019,4375000,3,1969
Klädesvägen,1.0,34, Brommaplan,2470000,2019,1995000,4,2017
Tussmötevägen,5.0,126, Stureby,8875000,2019,7995000,5,1957
Responsgatan,1.0,46, Hägersten-Liljeholmen,2775000,2019,2775000,5,1957
Responsgatan,1.0,46, Hägersten-Liljeholmen,2775000,2019,2775000,5,1957
Kammakargatan,2.0,65, Norrmalm,5125000,2019,5125000,2,1937
Karlavägen,6.0,236, Östermalm,24350000,2019,27500000,2,1927
Farstavägen,1.0,39, Farsta stadsdelsområde,2100000,2019,2100000,12,1927
Karlbergsvägen,3.0,103, Vasastan,12550000,2019,11600000,5,1888
Sankt,2.0,67, Vasastan,4200000,2019,3995000,5,1929
Polhemsgatan,3.0,70, Kungsholmen,6125000,2019,5395000,1,1897
Drottningholmsvägen,2.0,62, Kungsholmen,5225000,2019,5795000,5,1905
Nynäsvägen,1.0,43, Gamla Enskede,2670000,2019,2250000,1,1925
Heliosgatan,4.0,108, Hammarby Sjöstad,6700000,2019,6700000,7,2018
Luntmakargatan,3.0,77, Vasastan,8050000,2019,6995000,4,1913
Hållövägen,3.0,80, Blåsut,4690000,2019,4195000,4,2011
Ringblommevägen,7.0,139, Hässelby Norra Villastad,5550000,2019,5195000,4,1974
Vävar,4.0,101, Hammarby Sjöstad,7200000,2018,7200000,2,1926
Vävar,4.0,97, Hammarby Sjöstad,7000000,2018,7000000,3,2018
Vävar,2.0,50, Hammarby Sjöstad,4150000,2018,4150000,2,2017
Vävar,5.0,117, Hammarby Sjöstad,7795000,2018,7795000,1,2017
Bagargränd,9.0,225, Sköndal,10500000,2019,8459000,1,1961
Johanneshovsvägen,2.0,50, Årsta,3150000,2019,2895000,4,2017
Västmannagatan,2.0,43, Vasastan,4550000,2019,3695000,1,1894
Responsgatan,3.0,71, Telefonplan,4200000,2019,3850000,7,1968
Ågesta,2.0,64, Farsta,2750000,2019,2495000,2,2014
Smedsbacksgatan,1.0,36, Gärdet,3160000,2019,2895000,2,1939
Intagsgränd,5.0,139, Spånga Bromsten,4300000,2019,4250000,2,1971
Responsgatan,1.0,35, Telefonplan,2445000,2019,2925000,4,1968
Vildrosstigen,144.0,19, Älvsjö Herrängen,8660000,2019,7495000,4,1964
Bedaröbacken,121.0,1, Bandhagen,4450000,2019,3995000,4,1957
Herrängsvägen,114.0,78, Älvsjö,6100000,2019,6250000,4,1980
Sköldingevägen,97.0,42, Enskede-Årsta Örby,6225000,2019,5950000,4,1931
Solhemsbackarna,115.0,19, Spånga Solhöjden,3425000,2019,3450000,4,1970
Basgränd,136.0,28, Vällingby,3750000,2019,3495000,4,1968
Lindholmsbacken,120.0,15, Vårberg,3550000,2019,3550000,4,1969
Svandammsvägen,2.0,61, Midsommarkransen,3395000,2019,3495000,2,1969
Norr,5.0,103, Norr Mälarstrand,8850000,2019,8995000,1,1969
Nybohovsgränd,3.0,71, Liljeholmen,3650000,2019,3650000,5,1969
Västgötagatan,2.0,50, Södermalm,4920000,2019,3995000,5,2008
Styrbordsgatan,3.0,80, Hammarby Sjöstad,5000000,2019,4795000,1,2008
Tappvägen,3.0,74, Bromma,3910000,2019,3495000,4,2017
Inedalsgatan,2.5,59, Kungsholmen,5630000,2019,4750000,5,1972
Nybergsgatan,2.0,74, Östermalm,9700000,2019,8500000,3,1910
Frejgatan,3.0,67, Vasastan,6550000,2019,5495000,4,1968
Drottningholmsvägen,2.0,36, Kungsholmen,3390000,2019,2995000,2,1938
Tavastgatan,2.0,43, Södermalm,3940000,2019,3595000,3,1939
Maria,1.0,25, Södermalm,2760000,2019,2395000,3,1859
Tjärhovsgatan,1.0,19, Södermalm,2150000,2019,2150000,4,1940
Rålambsvägen,2.0,62, Marieberg,4075000,2019,3700000,4,1989
Swedenborgsgatan,2.0,58, Södermalm,6400000,2019,4895000,1,1886
Fågelkärrsvägen,1.5,44, Gamla Enskede,2550000,2019,2350000,1,1927
Klockhammarsgränd,3.0,90, Älvsjö,3700000,2019,3495000,1,2005
Mejselvägen,2.0,44, Midsommarkransen,2300000,2019,1995000,2,1944
Katarina,1.0,36, Södermalm,3300000,2019,2850000,3,1927
Sankt,1.5,32, Kungsholmen Stadshagen,3060000,2019,2650000,7,1967
Göksholmsbacken,2.0,60, Hagsätra,1965000,2019,1695000,7,2007
Konstgjutarvägen,2.0,42, Globen,2850000,2019,2295000,2,1944
Slätbaksvägen,2.0,53, Årsta,3100000,2019,2695000,2,1943
Brantingsgatan,1.0,21, Gärdet,2600000,2019,2095000,2,1939
Rindögatan,3.0,58, Gärdet,5530000,2019,4795000,5,1940
Östgötagatan,1.5,40, Södermalm,3600000,2019,2995000,5,1912
Kulstötarvägen,5.0,66, Tallkrogen,5870000,2019,5750000,5,1938
Kryddgränd,3.0,75, Enskede,2000000,2019,2090000,5,1985
Strandliden,1.0,49, Hässelby Strand,2295000,2019,2295000,5,1957
Mazarinvägen,4.0,118, Sköndal,7400000,2019,7500000,5,1959
Kratsbodavägen,2.0,55, Bromma,3360000,2019,3095000,1,2016
Kratsbodavägen,2.0,55, Bromma,3360000,2019,3095000,1,2016
Högalidsgatan,2.0,41, Södermalm,4150000,2019,2995000,5,1913
Surbrunnsgatan,2.0,56, Vasastan,5125000,2019,4250000,2,1968
Gubbkärrsvägen,3.0,76, Nockeby,3500000,2019,3695000,2,2016
Timmermansgatan,3.5,83, Södermalm,6950000,2019,6450000,4,1935
Mosebacke,2.0,35, Södermalm,4550000,2019,3400000,2,1864
Strålgatan,2.0,40, Lilla Essingen,2900000,2019,3025000,4,1939
Dalagatan,1.0,38, Vasastan,3550000,2019,2995000,4,1919
Adress,1.5,43, Södermalm,4337800,2019,4022800,1,1919
Banérgatan,2.0,61, Gärdet,4495000,2017,4495000,1,1919
Orrspelsvägen,11.0,283, Bromma,24000000,2019,25000000,1,1927
Artillerigatan,4.0,106, Nedre Gärdet,10600000,2019,8800000,3,1948
Banérgatan,4.0,112, Östermalm,12500000,2019,11750000,6,1967
Grev,2.0,66, Östermalm,7100000,2019,7250000,2,1896
Surbrunnsgatan,2.0,54, Vasastan,6040000,2019,4895000,3,1896
Götalandsvägen,3.0,80, Älvsjö,4010000,2019,4200000,5,2017
Badstrandsvägen,2.5,73, Essingeöarna,4300000,2015,3873873,5,2017
Badstrandsvägen,2.0,58, Essingeöarna,3600000,2015,3190000,1,1939
Rålambsvägen,4.0,88, Kungsholmen,6550000,2015,6292026,1,1939
Flottbrovägen,2.5,62, Essingeöarna,4500000,2016,3950000,2,1929
Stenkullavägen,6.0,153, Essingeöarna,10700000,2015,9200343,2,1929
Eknäsvägen,3.0,72, Essingeöarna,6350000,2016,4995000,2,1941
Badstrandsvägen,2.5,56, Essingeöarna,4360000,2016,3496391,2,1941
Segelbåtsvägen,2.0,59, Essingeöarna,4050000,2016,3495000,4,1998
Essingeringen,5.0,94, Essingeöarna,8250000,2016,6496062,4,1998
Badstrandsvägen,3.5,73, Essingeöarna,5920000,2016,4995000,2,1939
Blanchegatan,1.5,29, Gärdet,2950000,2016,2295719,2,1939
Stenkullavägen,3.0,63, Essingeöarna,5100000,2016,4350000,2,1942
Essingestråket,3.0,76, Essingeöarna,5000000,2016,4975000,1,1939
Eknäsvägen,5.0,106, Essingeöarna,7900000,2016,7295000,1,1941
Essingetorget,3.5,82, Essingeöarna,5000000,2016,4995004,1,1941
Essingestråket,3.0,63, Essingeöarna,4670000,2016,4296228,1,1941
Vänskapsvägen,3.5,89, Essingeöarna,6310000,2016,5475000,1,1942
Lästmakargatan,3.0,92, Norrmalm,8800000,2019,8995000,3,2011
Erik,2.0,44, Gärdet,3760000,2019,3495000,5,1941
Erik,2.0,44, Gärdet,3760000,2019,3495000,5,1941
Essingestråket,3.0,56, Essingeöarna,4480000,2016,3890000,2,1938
Flottbrovägen,3.5,83, Essingeöarna,5450000,2016,5390000,2,1947
Essingestråket,2.0,49, Essingeöarna,3720000,2016,2995000,1,1939
Essingestråket,2.0,56, Essingeöarna,3920000,2016,3495000,1,1939
Essingestråket,1.0,32, Essingeöarna,2900000,2016,2495000,2,1939
Svedbergsplan,2.0,52, Kungsholmen,4100000,2016,3395000,4,1943
Vänskapsvägen,2.5,50, Essingeöarna,4200000,2016,2995000,1,1944
Essingestråket,2.0,56, Essingeöarna,4350000,2017,3493975,1,1944
Strykerskevägen,3.0,66, Essingeöarna,5510000,2017,4995000,1,1945
Luxgatan,3.0,81, Essingeöarna,7550000,2017,5973101,1,1945
Gammelgårdsvägen,3.0,58, Essingeöarna,4310000,2017,3875899,1,1945
Skogsmarksvägen,2.0,59, Essingeöarna,4150000,2017,3675819,1,1945
Segelbåtsvägen,2.0,59, Essingeöarna,4350000,2017,3975000,5,1998
Luxgatan,2.5,48, Essingeöarna,4050000,2017,3093964,5,1998
Norrskogsvägen,4.0,110, Essingeöarna,8650000,2017,6975000,2,1937
Essingetorget,3.0,56, Essingeöarna,3800000,2017,2975000,2,1937
Aluddsparken,6.0,129, Essingeöarna,9975000,2017,9975000,1,1937
Badstrandsvägen,3.0,82, Essingeöarna,5800000,2017,4975000,2,1929
Essingestråket,1.0,42, Essingeöarna,3100000,2017,2495000,2,1939
Vänskapsvägen,2.0,48, Essingeöarna,3655000,2017,2995901,2,1939
Essingeringen,3.0,58, Essingeöarna,4290000,2017,3475000,2,1936
Essingetorget,3.0,59, Essingeöarna,4030000,2017,3295000,1,1935
Badstrandsvägen,2.0,55, Essingeöarna,3500000,2017,3195000,1,1939
Essingestråket,2.0,35, Essingeöarna,3200000,2017,2195000,1,1939
Badstrandsvägen,2.0,43, Essingeöarna,3500000,2017,2790000,1,1938
Vänskapsvägen,2.5,50, Essingeöarna,4000000,2017,2995000,2,1944
Essingestråket,2.0,35, Essingeöarna,2730000,2017,2475000,1,1938
Essingestråket,2.0,53, Essingeöarna,2975000,2017,2975000,1,1938
Värdshusbacken,2.0,54, Essingeöarna,4550000,2017,3975000,1,1937
Vänskapsvägen,2.0,50, Essingeöarna,3845000,2017,3294772,1,1937
Essingestråket,2.0,45, Essingeöarna,3250000,2017,2975000,2,1938
Norrskogsvägen,2.0,33, Essingeöarna,2900000,2017,2295000,2,1935
Essingestråket,2.0,47, Essingeöarna,2900000,2017,2795000,3,1938
Vänskapsvägen,2.5,50, Essingeöarna,3660000,2017,3295000,3,1944
Vänskapsvägen,2.5,50, Essingeöarna,3660000,2017,3295000,3,1944
Essingestråket,4.5,105, Essingeöarna,8600000,2017,7497820,3,1944
Tobaksspinnargatan,2.5,56, Södermalm,4650000,2017,4175000,3,1931
Vänskapsvägen,2.5,48, Essingeöarna,3500000,2017,3500000,2,1944
Vänskapsvägen,2.5,48, Essingeöarna,3610000,2017,2995000,3,1944
Badstrandsvägen,4.0,70, Essingeöarna,5375000,2018,4795000,2,1929
Badstrandsvägen,3.5,74, Essingeöarna,4650000,2018,4495000,2,1937
Badstrandsvägen,3.5,74, Essingeöarna,4900000,2018,3995000,2,1937
Eknäsvägen,3.0,57, Essingeöarna,4000000,2018,3495000,2,1942
Flottbrovägen,3.5,82, Essingeöarna,4750000,2018,4495000,2,1947
Vänskapsvägen,3.5,65, Essingeöarna,5650000,2018,4495000,3,1944
Primusgatan,2.5,62, Essingeöarna,4450000,2018,4195000,4,2007
Segelbåtsvägen,3.0,90, Essingeöarna,7100000,2018,6495000,6,1998
Eknäsvägen,2.0,44, Essingeöarna,2670000,2018,2695000,2,1942
Essingestråket,2.0,50, Essingeöarna,3700000,2018,2495000,1,1939
Eknäsvägen,3.5,73, Essingeöarna,5280000,2018,4695000,2,1942
Vänskapsvägen,2.5,50, Essingeöarna,3580000,2018,3195000,2,1944
Vänskapsvägen,2.0,48, Essingeöarna,3400000,2018,2995000,2,1944
Eknäsvägen,2.5,49, Essingeöarna,3640000,2018,3395000,3,1942
Vänskapsvägen,2.0,47, Essingeöarna,3300000,2018,2975000,3,1944
Hjulstavägen,2.0,51, Spånga,1800000,2019,1495000,5,2018
Villagatan,6.0,212, Karlaplan,27500000,2019,26000000,1,1888
Gyllenborgsgatan,1.5,41, Thorildsplan,2995000,2019,2995000,2,1927
Fyrskeppsvägen,2.0,55, Kärrtorp,2400000,2019,2150000,1,1949
Uppvindsgatan,3.0,76, Skarpnäck,2610000,2019,2550000,2,1985
Arkadvägen,1.0,23, Skärmarbrink,2100000,2019,1995000,2,1942
Simrishamnsvägen,2.0,52, Björkhagen,3200000,2019,2995000,2,1948
Emågatan,3.0,67, Bagarmossen,3200000,2019,2995000,2,1953
Svartågatan,2.0,54, Bagarmossen,2900000,2019,2295000,3,1954
Siljansvägen,2.0,45, Årsta,2700000,2019,2800000,2,1945
Luftskeppsgatan,2.0,65, Skarpnäck,2090000,2019,1895000,1,1989
Gondolgatan,2.0,62, Skarpnäck,2000000,2019,1795000,2,1989
Karlbergsvägen,5.0,170, Vasastan,14700000,2019,14495000,1,1904
Arkadvägen,1.0,23, Johanneshov,2200000,2019,1795000,3,1942
Porkalagatan,2.0,64, Akalla,1790000,2019,1650000,3,1977
Porkalagatan,2.0,64, Akalla,1790000,2019,1650000,3,1977
Smedslättsvägen,8.0,195, Bromma Smedslätten,12100000,2019,10900000,3,1922
Klövervägen,9.0,293, Bromma Äppelviken,20000000,2019,17900000,3,1917
Ferievägen,7.0,115, Bromma Nockebyhov,7900000,2019,7295000,3,1962
Kvarnbacksvägen,2.0,59, Bromma Riksby,2750000,2019,2395000,2,1946
Roslagsgatan,4.0,100, Vasastan,9400000,2019,8995000,2,1907
Nina,4.0,81, Vasastan Hagastaden,7600000,2019,7750000,5,2018
Glavagatan,2.0,62, Farsta,2240000,2019,1795000,3,2018
Garagevägen,3.0,85, av,4800000,2019,3995000,2,2019
Kinnekullevägen,2.0,52, Bromma Traneberg,2800000,2019,2800000,2,1935
John,1.5,32, Kungsholmen Stadshagen,2620000,2019,2650000,2,1937
Värmlandsvägen,5.0,105, Farsta,4750000,2019,4495000,2,1961
Klippgatan,2.0,49, Södermalm SoFo,3925000,2019,3925000,2,1929
Yxsmedsgränd,1.0,30, Gamla Stan,3300000,2019,3300000,1,1650
Krukmakargatan,2.0,43, Södermalm Högalid,3875000,2019,3650000,3,1942
Köpmangatan,2.0,40, Gamla Stan,4000000,2019,4100000,1,1942
Stävholmsgränd,113.0,20, Skärholmen,4150000,2019,3890000,1,1969
Skrivarvägen,54.0,51, Enskede,9225000,2019,9500000,1,1924
Helsingforsgatan,3.0,75, Akalla Trädgårdsstad,2275000,2019,1995000,4,1975
Armfeltsgatan,5.0,112, Östermalm,10000000,2019,8750000,2,1962
Gubbkärrsvägen,1.0,26, Bromma,1855000,2019,1850000,2,1950
Götalandsvägen,1.5,38, Älvsjö Centrum,2375000,2019,2400000,1,2018
Tranebergsvägen,2.0,61, Bromma,3750000,2019,3395000,2,1934
Axvallsvägen,2.0,59, Björkhagen,3350000,2019,2895000,2,1946
Upplandsgatan,1.0,17, Vasastan,2360000,2018,1994928,2,1946
Ringvägen,1.0,33, Södermalm,2900000,2018,2395000,3,1930
Kungsklippan,1.0,30, Kungsholmen,2760000,2018,2749003,3,1930
Sveavägen,2.0,34, Vasastan,3800000,2018,3250000,2,1926
Katarina,3.0,105, Södermalm,8525000,2018,7650000,3,1904
Sankt,3.0,83, Kungsholmen,7500000,2018,6996268,3,1904
Maria,3.0,88, Södermalm,8100000,2018,7902439,3,1904
Majstångsvägen,4.0,96, Midsommarkransen,6900000,2018,5995000,1,1911
Folkungagatan,2.0,42, Södermalm Sofia,3600000,2019,3195000,6,1975
Folkungagatan,2.0,42, Södermalm Sofia,3600000,2019,3195000,6,1975
Norrtullsgatan,1.0,36, Vasastan,3000000,2019,2950000,2,1947
Vanadisvägen,3.0,88, Vasastan,7900000,2019,7500000,4,1947
Skånegatan,1.0,33, Södermalm,2750000,2019,2500000,1,1924
Hildebergsvägen,4.0,87, Liljeholmen,5620000,2019,4995000,5,2006
Körsbärsvägen,2.0,63, Östermalm,4200000,2019,4395000,2,1943
Roslagsgatan,2.0,57, Vasastan,4450000,2019,4500000,1,1927
Frejgatan,2.0,56, Vasastan,5010000,2019,4850000,2,1907
Roslagsgatan,1.0,40, Vasastan,3600000,2019,3600000,2,1897
Kungsklippan,2.0,45, Kungsholmen,4660000,2019,3995000,8,1935
Katarina,2.0,38, Södermalm,3430000,2019,2950000,1,1929
Birger,4.0,139, Vasastan,11800000,2019,11500000,1,1913
Robert,4.0,105, Vasastan,12000000,2019,10500000,5,1927
Sophie,5.0,141, Enskede,12050000,2019,10200000,5,1926
Alpvägen,3.0,74, Bromma,4075000,2019,3795000,5,2007
John,2.0,36, Kungsholmen,3700000,2019,3250000,3,1932
